portfolio,factor_model,sample_start,sample_end,n_obs,alpha,alpha_hac_se,alpha_hac_t_stat,alpha_p_value,hac_lags,r_squared,residual_volatility,coef_alpha,hac_se_alpha,hac_t_alpha,p_value_alpha,coef_mkt_rf,hac_se_mkt_rf,hac_t_mkt_rf,p_value_mkt_rf,coef_smb,hac_se_smb,hac_t_smb,p_value_smb,coef_hml,hac_se_hml,hac_t_hml,p_value_hml,prior_mean_alpha,prior_tau,shrinkage_weight,posterior_alpha,posterior_alpha_sd,posterior_alpha_ci_low,posterior_alpha_ci_high,posterior_probability_alpha_positive,posterior_alpha_annualized_bps,posterior_shortfall_annualized_bps,alpha_fdr_q_value,performance_rank,window_start,window_end,window_length,rolling_step_months,rank,quintile
ME2 BM3,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,0.0014160387026109617,0.0024325206562328446,0.5821281307448088,0.5604803782045087,12,0.9430999449902264,0.03515730961616212,0.0014160387026109617,0.0024325206562328446,0.5821281307448088,0.5604803782045087,1.0982265643270308,0.066080565333581,16.619509212475382,5.034305901911182e-62,1.1025089252070293,0.09077571970509037,12.14541651433698,6.0672828875142356e-34,0.19261232171940634,0.05946141098957999,3.239282729990375,0.0011983072458218345,0.0011518594648599616,0.0007571308455518647,0.08832225692360245,0.001175192371370487,0.0008702142366410065,-0.0005304275324458858,0.0028808122751868594,0.9115662875429589,141.02308456445843,0.0,0.7975255616106458,11,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,11,3
ME4 BM4,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,0.0014630937079701744,0.00266965683905909,0.5480456089202221,0.5836605862610633,12,0.9414119435995791,0.034067768442777965,0.0014630937079701744,0.00266965683905909,0.5480456089202221,0.5836605862610633,1.0100853588584757,0.045179619463990746,22.357101959735147,1.02986743998389e-110,0.04488335362874168,0.11078535808487865,0.4051379568981861,0.6853761072521634,0.6851023054822103,0.13562469251861892,5.051457022755334,4.384525960285143e-07,0.0011518594648599616,0.0007571308455518647,0.07444463446999025,0.0011750291843228456,0.0008788779225992931,-0.0005475715439717688,0.00289762991261746,0.9093829993137927,141.00350211874147,0.0,0.7975255616106458,12,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,12,3
ME4 BM1,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,0.0012027942333302105,0.002350944688119663,0.5116216640095568,0.6089158205082204,12,0.9437804584282133,0.02350638850735734,0.0012027942333302105,0.002350944688119663,0.5116216640095568,0.6089158205082204,1.078280880193202,0.05078022601392629,21.234267053035317,4.608246465501365e-100,0.19639286678804888,0.06220681245696264,3.1570958072143935,0.0015934898118664155,-0.2772249606502293,0.07006558285745369,-3.956649603761023,7.600829405355108e-05,0.0011518594648599616,0.0007571308455518647,0.09397204039649258,0.0011566459089802337,0.0008666802863404676,-0.0005420474522470828,0.00285533927020755,0.9089915143152907,138.79750907762806,0.0,0.7975255616106458,13,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,13,3
ME3 BM1,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,0.0011317616711254742,0.0029560606438983,0.3828614522714816,0.7018224942173683,12,0.9172199125331126,0.03723365927854747,0.0011317616711254742,0.0029560606438983,0.3828614522714816,0.7018224942173683,1.0505470916975495,0.04059154661394573,25.880932837789953,1.0918583204809158e-147,0.9054425216590091,0.09064346509184304,9.989054596948428,1.701971924909264e-23,0.016556178955578458,0.06164843616657386,0.26855797137892873,0.7882698583505243,0.0011518594648599616,0.0007571308455518647,0.06156307290192495,0.0011506221829191176,0.0008868989022675203,-0.0005876996655252221,0.002888944031363457,0.9027453606693838,138.07466195029411,0.0,0.7975255616106458,14,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,14,3
ME2 BM2,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,0.00043810064134332325,0.0031899033646177713,0.13733978471031785,0.8907622247147029,12,0.9240931053029967,0.03952621486093072,0.00043810064134332325,0.0031899033646177713,0.13733978471031785,0.8907622247147029,1.0413805284632547,0.05044045472085163,20.645740293708283,1.0661667908954042e-94,1.2467734835001998,0.13606198005559023,9.163276052507918,5.034521411847456e-20,0.0981183853400397,0.08572602271327007,1.1445577694443922,0.2523923944253571,0.0011518594648599616,0.0007571308455518647,0.05333161086626267,0.0011137935570318107,0.0008920141311014403,-0.0006345541399270121,0.0028621412539906336,0.8940993628208787,133.6552268438173,0.0,0.9669255384188217,15,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,15,3
SMALL LoBM,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,-0.00383084127406658,0.008162859926034908,-0.4693013611379465,0.6388542424722541,12,0.5446381455076733,0.17529621958143993,-0.00383084127406658,0.008162859926034908,-0.4693013611379465,0.6388542424722541,1.2051166128637025,0.17736669855340625,6.794491991408602,1.0869485407488305e-11,0.8476712243367478,0.6276692357618431,1.3505062476224026,0.1768536510033617,1.005862423413391,0.45387958630382036,2.2161437829902346,0.02668165652537337,0.0011518594648599616,0.0007571308455518647,0.008529761216788757,0.0011093582173422013,0.0009197209567107255,-0.0006932948578108205,0.0029120112924952233,0.8861278798675203,133.12298608106417,0.0,0.7975255616106458,16,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,16,2
ME4 BM5,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,-0.0020650524082017857,0.005116435623649152,-0.40361152960797847,0.6864984059603675,12,0.9385928851215679,0.045898701286530674,-0.0020650524082017857,0.005116435623649152,-0.40361152960797847,0.6864984059603675,1.1646020403421078,0.04334533496228439,26.86799032365191,5.199020801131014e-159,0.2625366762029682,0.09143364785545674,2.8713354696074296,0.004087414973587447,1.0877604821616527,0.0850113930073026,12.795467097783147,1.7380429124320044e-37,0.0011518594648599616,0.0007571308455518647,0.02142886903791664,0.0010829246816256024,0.0009117663532558223,-0.0007041373707558094,0.002869986734007014,0.882528463905464,129.9509617950723,0.0,0.7975255616106458,17,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,17,2
ME3 BM4,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,0.00020624063937598616,0.002290323400920111,0.0900486976176078,0.9282485168820688,12,0.9602308783510121,0.029541068542405388,0.00020624063937598616,0.002290323400920111,0.0900486976176078,0.9282485168820688,1.0675673570808413,0.057903116355735404,18.437131268066832,6.615953365133869e-76,0.6632850052577915,0.05500831774110195,12.057903831554336,1.7621073928471194e-33,0.5102700413211795,0.09671572332365615,5.275978132465356,1.320498350493052e-07,0.0011518594648599616,0.0007571308455518647,0.09851590012078892,0.0010587009750962445,0.0008638351731236015,-0.0006344159642260143,0.0027518179144185033,0.889822022172343,127.04411701154935,0.0,0.9669255384188217,18,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,18,2
ME2 BM4,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,3.8726325540819875e-05,0.0021715513958588746,0.01783348329432615,0.9857716931969346,12,0.9638842651157338,0.030066948724473404,3.8726325540819875e-05,0.0021715513958588746,0.01783348329432615,0.9857716931969346,0.9939433629413593,0.0644196360675322,15.429198666993267,1.0415538642226681e-53,1.1027002443761431,0.09170625206849602,12.024264643947381,2.6493629039596157e-33,0.5869157728720701,0.0743114142751009,7.898056827438481,2.8328499731106985e-15,0.0011518594648599616,0.0007571308455518647,0.10838718923758739,0.001031210092641948,0.0008576452157309787,-0.0006497745301907703,0.0027121947154746663,0.8853906222568577,123.74521111703375,0.0,0.9857716931969346,19,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,19,2
ME1 BM2,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,-0.01539481943779459,0.0076555309174723635,-2.0109407961058197,0.04433171055321218,12,0.827123956745937,0.08697858916032454,-0.01539481943779459,0.0076555309174723635,-2.0109407961058197,0.04433171055321218,1.2053161092467177,0.11477909640533171,10.50118137356872,8.530575828270068e-26,2.30754652028978,0.3366759298897579,6.853909993046932,7.185830396041006e-12,0.09739334826628737,0.21235882376412737,0.4586263313196007,0.6465025244793475,0.0011518594648599616,0.0007571308455518647,0.009686435205968215,0.000991581131795437,0.0009190083845798177,-0.0008096753019810055,0.0027928375655718795,0.8596991230426836,118.98973581545245,0.0,0.3694309212767682,20,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,20,2
ME5 BM3,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,-0.003697219429503527,0.003340002222002195,-1.1069511885795078,0.26831503260219103,12,0.9616364698801445,0.02306287853095009,-0.003697219429503527,0.003340002222002195,-1.1069511885795078,0.26831503260219103,1.0107774734639083,0.038647241269926205,26.15393596671689,8.889920412369015e-151,-0.2523505511306427,0.05427327460592576,-4.649628255581433,3.325338453045713e-06,0.3885536565771549,0.05528180378896175,7.028599465756549,2.086168837813194e-12,0.0011518594648599616,0.0007571308455518647,0.04887491380051133,0.0009148611518860673,0.0008947803487695556,-0.0008389083317022617,0.002668630635474396,0.8467141623635642,109.78333822632807,0.0,0.5589896512545646,21,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,21,1
ME2 BM1,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,-0.004026368962715336,0.003167547361466082,-1.2711314159646072,0.203681900591818,12,0.8778421379384187,0.0462976267640939,-0.004026368962715336,0.003167547361466082,-1.2711314159646072,0.203681900591818,0.9570216944194575,0.060915505434073904,15.71064193918901,1.2787769985480475e-55,1.2929016529454833,0.17900065422154407,7.222887863556607,5.089498189217303e-13,-0.07021980324086875,0.06842076376783042,-1.026293764845171,0.30475313541042126,0.0011518594648599616,0.0007571308455518647,0.0540462479296029,0.0008719956474271094,0.0008915703512443082,-0.0008754822410117347,0.0026194735358659534,0.83597388914799,104.63947769125313,0.0,0.5589896512545646,22,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,22,1
ME5 BM4,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,-0.006338276268187536,0.003454125062282055,-1.834987487106212,0.06650754349722458,12,0.9392036806151863,0.034566646266510875,-0.006338276268187536,0.003454125062282055,-1.834987487106212,0.06650754349722458,1.1041214237293997,0.0808552824536939,13.655526147740982,1.871328207271033e-42,-0.11897456673733318,0.09330849297778712,-1.2750668555503955,0.20228557957783155,0.5638508500162593,0.10905366571809504,5.170397953185913,2.3359600722282808e-07,0.0011518594648599616,0.0007571308455518647,0.045844266454059826,0.0008084796865370574,0.0008966601323320336,-0.0009489741728337284,0.0025659335459078435,0.816380390326638,97.0175623844469,0.0,0.3704463996026362,23,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,23,1
ME4 BM3,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,-0.0024217751516303846,0.002307975335897495,-1.0493072061745568,0.29403675046142286,12,0.9426462720848833,0.0296179168758002,-0.0024217751516303846,0.002307975335897495,-1.0493072061745568,0.29403675046142286,1.0220669688752915,0.04246661810546695,24.06753856257076,5.470179014699252e-128,0.3081964062665715,0.06941969394798407,4.439610559180828,9.012180857456957e-06,0.28724484679864787,0.06797285290819531,4.225875985911657,2.380130520033319e-05,0.0011518594648599616,0.0007571308455518647,0.09716057333731733,0.0008046430766236754,0.0008646840778751985,-0.0008901377160117137,0.0024994238692590647,0.8239601894129202,96.55716919484105,0.0,0.5654552893488901,24,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,24,1
ME3 BM5,ff3,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,-0.0025789147457063806,0.0022637962982561834,-1.13919911773552,0.25462011348224056,12,0.9395398023509777,0.041241680020637786,-0.0025789147457063806,0.0022637962982561834,-1.13919911773552,0.25462011348224056,1.1814776800544229,0.06465316747441675,18.274088126029298,1.3309601077714676e-74,0.34465318179269155,0.06605230272589196,5.217882913529225,1.8097980444398548e-07,0.754634150170987,0.10043119649282317,7.513941648847261,5.737316481828419e-14,0.0011518594648599616,0.0007571308455518647,0.10060460248921438,0.000776526408428922,0.0008625264621912315,-0.0009140254574658917,0.0024670782743237358,0.8160177879375876,93.18316901147064,0.0,0.5589896512545646,25,1926-07-31 23:59:59.999999999,1936-06-30 23:59:59.999999999,120,12,25,1
ME3 BM3,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.006472122376929391,0.0015993013742457115,4.046843503765436,5.191292284719379e-05,12,0.943762772168348,0.029747253012538097,0.006472122376929391,0.0015993013742457115,4.046843503765436,5.191292284719379e-05,1.0466896021158014,0.08651716652940261,12.098056884006793,1.0814062750877509e-33,0.43285385106615576,0.060749093670999996,7.125272574606141,1.0387491500443983e-12,0.210188873193857,0.08934131263823565,2.352650380736648,0.018640150886689338,0.0011250612454455635,0.0013631202555408897,0.4207778572472531,0.0033749861709214007,0.0010919667024007378,0.0012347314342159546,0.005515240907626846,0.9990017112050262,404.9983405105681,0.0,0.0012978230711798448,1,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,1,5
ME3 BM2,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.0030659340326690096,0.0016044295293052102,1.910918477046914,0.05601505819167324,12,0.9449279548499583,0.02715606417727144,0.0030659340326690096,0.0016044295293052102,1.910918477046914,0.05601505819167324,1.0652234185104834,0.035488736086662025,30.015817297895644,6.1017869241765586e-198,0.49936433617659554,0.038296326181672,13.039484095881322,7.294898196839139e-39,-0.04211404227192177,0.03377027467854081,-1.2470743182519322,0.212370248637197,0.0011250612454455635,0.0013631202555408897,0.41921815464799106,0.0019387103537118796,0.0010935792952532029,-0.00020470506498439776,0.004082125772408157,0.961870056945881,232.64524244542554,0.0,0.466792151597277,2,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,2,5
ME1 BM4,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.0036681551770992,0.0030433640932795423,1.2052962000831062,0.22808897602848843,12,0.9273849702514386,0.0483456511954467,0.0036681551770992,0.0030433640932795423,1.2052962000831062,0.22808897602848843,1.0394636032699562,0.04987791025668955,20.84015945977899,1.872141881212293e-96,1.6489256622102504,0.19405856206208302,8.497051841921449,1.9446659842910668e-17,0.466732131733598,0.05735783771170265,8.137198861636502,4.045279745379066e-16,0.0011250612454455635,0.0013631202555408897,0.16709260697651301,0.0015499934402717198,0.0013370769692220572,-0.001070677419403512,0.004170664299946952,0.8768208654587876,185.9992128326064,0.0,0.7055630752728889,3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,3,5
SMALL HiBM,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.0032883024988657737,0.0030579360213158833,1.0753339755783247,0.28222523010915557,12,0.9513614386762539,0.0423140603586687,0.0032883024988657737,0.0030579360213158833,1.0753339755783247,0.28222523010915557,0.987645218910876,0.07460188602010086,13.238877347481044,5.232512326737787e-40,1.490163838851075,0.09184001821753196,16.225648336888153,3.3219135577251612e-59,0.8992040254257382,0.11402398594470466,7.886095350690534,3.117884147165113e-15,0.0011250612454455635,0.0013631202555408897,0.16576726767391622,0.0014836558373445296,0.001338283343971085,-0.0011393795168387968,0.004106691191527856,0.8662042419242546,178.03870048134357,0.0,0.7055630752728889,4,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,4,5
BIG LoBM,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.0017654719886795451,0.0013132506675284756,1.3443526299530808,0.17883438411717034,12,0.9791563830443849,0.013236999225006965,0.0017654719886795451,0.0013132506675284756,1.3443526299530808,0.17883438411717034,1.0401090565581401,0.028005844682791242,37.138999674494954,6.598662688733159e-302,-0.020164556830252856,0.022790850308098468,-0.884765445679208,0.376283149683437,-0.25760526590607,0.02806800214194089,-9.177898184678446,4.395873741475811e-20,0.0011250612454455635,0.0013631202555408897,0.5186268199604445,0.001457195432677508,0.000987245276962082,-0.0004778053101681728,0.003392196175523189,0.9300309639233539,174.86345192130096,0.0,0.7055630752728889,5,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,5,5
ME5 BM2,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.0017231004712472654,0.0014918519396866674,1.1550076957430286,0.24808727502836803,12,0.9661606795644126,0.01797568778576331,0.0017231004712472654,0.0014918519396866674,1.1550076957430286,0.24808727502836803,1.0214632597691953,0.038329186580132936,26.649750514106856,1.8016429883086224e-156,-0.1609938875906787,0.027977292250702505,-5.754448505881986,8.692509586593438e-09,-0.048834943547943155,0.05408477700809582,-0.9029332512664916,0.36656132177194845,0.0011250612454455635,0.0013631202555408897,0.45500114293001553,0.0013971697767023194,0.0010561639335843359,-0.0006729115331229789,0.0034672510865276177,0.9070610387279083,167.66037320427836,0.0,0.7055630752728889,6,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,6,4
ME1 BM3,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.0034327685947314825,0.0037422998972681623,0.9172884827422211,0.358991490966891,12,0.8649327681411467,0.06886329296072306,0.0034327685947314825,0.0037422998972681623,0.9172884827422211,0.358991490966891,1.1529742506683918,0.13020990266479415,8.854735523737784,8.38824662526846e-19,1.358842143573622,0.16478181845731302,8.246311130045164,1.6335900402423013e-16,0.49909704381808384,0.13399886974376066,3.7246362209806856,0.00019559707215243563,0.0011250612454455635,0.0013631202555408897,0.11713471081216204,0.0013953738784432705,0.0013821266698934825,-0.001313594394547955,0.0041043421514344956,0.8436528379759058,167.44486541319245,0.0,0.7144708638357425,7,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,7,4
ME3 BM1,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.002074375580001472,0.0027217762729213053,0.7621403715798534,0.4459762298656953,12,0.9194942300543283,0.03688995838428202,0.002074375580001472,0.0027217762729213053,0.7621403715798534,0.4459762298656953,1.0480174979840442,0.03998256821922015,26.211860434724358,1.946595117715745e-151,0.8847765238078688,0.09143479326488461,9.676584724642952,3.791710532280068e-22,0.02320592649321617,0.0623350865548984,0.37227711992954005,0.7096865320114203,0.0011250612454455635,0.0013631202555408897,0.20052494748171176,0.0013154224525260233,0.0013064310634412907,-0.0012451824318189062,0.0038760273368709528,0.8430043561218326,157.85069430312276,0.0,0.7144708638357425,8,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,8,4
ME4 BM4,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.002013777212418104,0.0027090056803363203,0.7433639682025678,0.45726135285487524,12,0.9389184464395793,0.03519076274211954,0.002013777212418104,0.0027090056803363203,0.7433639682025678,0.45726135285487524,1.025518676816595,0.050311192750426746,20.383509528461662,2.342428327678205e-92,0.053286417466934785,0.1036229670119249,0.5142336588451728,0.6070886377958222,0.6705746193223519,0.13446455851414746,4.986999003546339,6.132438150072079e-07,0.0011250612454455635,0.0013631202555408897,0.2020371316218554,0.0013046148702392391,0.0013050349100437392,-0.0012532535534464898,0.003862483293924968,0.8412668526025636,156.5537844287087,0.0,0.7144708638357425,9,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,9,4
BIG HiBM,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.006865526437644087,0.008875616595192377,0.7735267025124667,0.439210731989121,12,0.8354937884044389,0.0775124308703151,0.006865526437644087,0.008875616595192377,0.7735267025124667,0.439210731989121,1.1359561258304651,0.11200526500053275,10.141988645132548,3.597012596458993e-24,-0.46430021505461144,0.17814579750883933,-2.606293393093225,0.009152802377240064,1.2285719561561779,0.08249058835933662,14.893480342319842,3.633523566273245e-50,0.0011250612454455635,0.0013631202555408897,0.023043399388372507,0.0012573410775444448,0.0014648149301783786,-0.0016136961856051775,0.004128378340694067,0.8046536235970735,150.88092930533338,0.0,0.7144708638357425,10,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,10,4
ME4 BM2,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.0019192359790953229,0.0031257138224234007,0.6140152579954737,0.5392052446206809,12,0.9407879666369939,0.027604413586186618,0.0019192359790953229,0.0031257138224234007,0.6140152579954737,0.5392052446206809,1.0524673015992165,0.05274952962486562,19.952164674907234,1.4353735982132172e-88,0.272777355349507,0.09470509582412548,2.880281710036756,0.0039731998146511575,0.03785317499020781,0.05853280109689216,0.6467002139116429,0.5178259846347215,0.0011250612454455635,0.0013631202555408897,0.15979252427457868,0.0012519644308505496,0.001343713956399921,-0.0013817149236932955,0.0038856437853943947,0.8242592344471438,150.23573170206595,0.0,0.7662553985041618,11,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,11,3
ME2 BM2,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.0015482747305916628,0.0033469319611986173,0.4625952210983065,0.643654534743496,12,0.9287801317519029,0.038546764725659946,0.0015482747305916628,0.0033469319611986173,0.4625952210983065,0.643654534743496,1.041192379341211,0.048946552475665546,21.272026867650265,2.0617675118337537e-100,1.218000397233746,0.14118165945229372,8.627185726240292,6.288002175068445e-18,0.11136458470193192,0.08080208307905773,1.3782390312013548,0.16812950014804562,0.0011250612454455635,0.0013631202555408897,0.14227332793050412,0.001185273236402366,0.001359564994742725,-0.001479474153293375,0.0038500206260981065,0.808342150465625,142.2327883682839,0.0,0.7662553985041618,12,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,12,3
ME4 BM1,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.0011998881245312723,0.0023473316561437923,0.511171108433162,0.6092312474035646,12,0.9458502245789833,0.023163987023509292,0.0011998881245312723,0.0023473316561437923,0.511171108433162,0.6092312474035646,1.0785266980524393,0.049459198634527475,21.80639249782587,2.0177264205357586e-105,0.19592105292934864,0.05860241058394906,3.343225150246815,0.0008281068153612829,-0.2800372882650011,0.06837367040765695,-4.095688977867724,4.209147119154757e-05,0.0011250612454455635,0.0013631202555408897,0.25218254755613234,0.001143931278439072,0.001258216155501129,-0.001322172386343141,0.003610034943221285,0.8183695699131023,137.27175341268864,0.0,0.7662553985041618,13,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,13,3
ME2 BM5,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.0010460550177348817,0.002703751278569761,0.38689025356216467,0.6988374569089869,12,0.9508485193191692,0.039685131628645134,0.0010460550177348817,0.002703751278569761,0.38689025356216467,0.6988374569089869,0.9228597873578649,0.08196766281691271,11.258827635713038,2.0952753537188563e-29,0.8666219233774757,0.15148211077798626,5.7209522558581565,1.0592866376302233e-08,1.10567266661617,0.09888169707402243,11.1817727580916,5.007948308836455e-29,0.0011250612454455635,0.0013631202555408897,0.20266386232447642,0.0011090495381900296,0.0013044560086161428,-0.0014476842386976104,0.0036657833150776694,0.8023932706477028,133.08594458280353,0.0,0.7941334737602124,14,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,14,3
ME2 BM4,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.0009619046403079543,0.001972510614089428,0.48765498823538617,0.6257942393853178,12,0.9658715058538337,0.02943347573613521,0.0009619046403079543,0.001972510614089428,0.48765498823538617,0.6257942393853178,0.9908766114302493,0.06155909550922147,16.0963477977323,2.7061375276970085e-58,1.0879694574403107,0.08920032683561935,12.196922321206836,3.2279539208977054e-34,0.5962896600849322,0.0677644259061283,8.799449742420183,1.3748862794370614e-18,0.0011250612454455635,0.0013631202555408897,0.32320938998027243,0.0010723274986277848,0.001190002304595333,-0.001260077018379068,0.0034047320156346374,0.8162360918347658,128.67929983533418,0.0,0.7662553985041618,15,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,15,3
ME2 BM3,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,0.000600069928088703,0.0025593941732259605,0.23445780035216357,0.8146295906359197,12,0.9431146658750156,0.035354257677994966,0.000600069928088703,0.0025593941732259605,0.23445780035216357,0.8146295906359197,1.1012596895509308,0.06588961606493175,16.713706276049333,1.041558630591385e-62,1.0649181607768725,0.10385504271331841,10.25388977708549,1.1367476528207885e-24,0.1975669392603078,0.05750418836029335,3.435696510008092,0.0005910326549975414,0.0011250612454455635,0.0013631202555408897,0.2209758884103353,0.001009050822684919,0.0012874731879418662,-0.0015143966256811387,0.0035324982710509766,0.7834051579294492,121.08609872219027,0.0,0.8146295906359197,16,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,16,2
ME4 BM5,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,-0.0025968600186499022,0.005126077878253548,-0.5065978473847633,0.6124370190458394,12,0.9400541449015876,0.04564577067235529,-0.0025968600186499022,0.005126077878253548,-0.5065978473847633,0.6124370190458394,1.15314772245323,0.04373415250930073,26.367213179859736,3.258307500537635e-153,0.26600397497790707,0.0829838054500926,3.205492608288311,0.001348315097852755,1.1092674248686394,0.08328564977193897,13.318830169496731,1.7990433546006262e-40,0.0011250612454455635,0.0013631202555408897,0.0660427204076515,0.0008792554400216139,0.0014273547331854982,-0.0019183598370219627,0.0036768707170651907,0.7310538785983496,105.51065280259367,0.0,0.7662553985041618,17,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,17,2
SMALL LoBM,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,-0.009966634163748303,0.009012153812125646,-1.1059103485715507,0.2687653251603346,12,0.544542701770645,0.17620832875191555,-0.009966634163748303,0.009012153812125646,-1.1059103485715507,0.2687653251603346,1.2185829281992193,0.17646758213915706,6.905420890496937,5.0054796739295915e-12,0.8602577276068726,0.6048688621721138,1.4222218755279366,0.15496185018270506,0.973293082697644,0.4571597790948277,2.1289998097049474,0.03325427614621627,0.0011250612454455635,0.0013631202555408897,0.02236595612058394,0.0008769848726206511,0.0014654009386309281,-0.001995200967095968,0.00374917071233727,0.7252337131332399,105.23818471447814,0.0,0.7055630752728889,18,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,18,2
ME3 BM4,ff3,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,-0.0006432390335870207,0.002215264086394559,-0.2903667501936173,0.7715356779429152,12,0.9596095797795613,0.029954493296867064,-0.0006432390335870207,0.002215264086394559,-0.2903667501936173,0.7715356779429152,1.070895028193277,0.058499010910835786,18.30620743016554,7.383686852842904e-75,0.678237550783332,0.04934698567984108,13.744254921337603,5.513775939966668e-43,0.49385868337591715,0.1017122557804684,4.855449125441104,1.2011419031965179e-06,0.0011250612454455635,0.0013631202555408897,0.27464327576228703,0.0006394094642806885,0.0012368990735631203,-0.001784912719903027,0.0030637316484644042,0.6974029132202799,76.72913571368262,0.0,0.8036829978572033,19,1927-07-31 23:59:59.999999999,1937-06-30 23:59:59.999999999,120,12,19,2
