portfolio,window_end,forward_start,forward_end,forward_months,posterior_alpha,performance_rank,quintile,forward_alpha_monthly,forward_alpha_annualized_bps
ME4 BM4,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.0013046148702392391,9,4,-0.0029872814170713996,-358.4737700485679
BIG HiBM,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.0012573410775444448,10,4,-0.005308957792267609,-637.074935072113
ME4 BM2,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.0012519644308505496,11,3,0.0005035630079553991,60.42756095464789
ME2 BM2,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.001185273236402366,12,3,-0.0015101992442792308,-181.2239093135077
ME4 BM1,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.001143931278439072,13,3,0.0029211320060255432,350.53584072306523
ME2 BM5,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.0011090495381900296,14,3,0.0029151062624647142,349.8127514957657
ME2 BM4,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.0010723274986277848,15,3,0.003671256770274615,440.5508124329538
ME2 BM3,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.001009050822684919,16,2,0.002886243755284642,346.349250634157
ME4 BM5,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.0008792554400216139,17,2,-0.006304121922848463,-756.4946307418155
SMALL LoBM,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.0008769848726206511,18,2,0.020821175737948255,2498.541088553791
ME3 BM4,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.0006394094642806885,19,2,0.0034416935119139375,413.0032214296725
ME4 BM3,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.0006061856146285946,20,2,0.00457764565798497,549.3174789581965
ME5 BM3,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.0005562308929796612,21,1,0.006194541952090025,743.345034250803
ME1 BM2,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.0005434385122333699,22,1,-0.000764011287683068,-91.68135452196816
ME3 BM5,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.00035931477652459436,23,1,-0.003817503325762388,-458.10039909148657
ME5 BM4,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.00027872775939323784,24,1,0.005612650099247537,673.5180119097043
ME2 BM1,1937-06-30 23:59:59.999999999,1937-07-31 23:59:59.999999999,1938-06-30 23:59:59.999999999,12,0.00014092370787962064,25,1,-0.003015971800227632,-361.91661602731585
ME3 BM3,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.001660062446944707,1,5,-0.002175595539931047,-261.0714647917257
ME3 BM2,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0013661494094185452,2,5,0.012538428640112462,1504.6114368134956
ME1 BM4,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.001353443645041959,3,5,-0.007322673340049341,-878.7208008059209
ME5 BM2,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.001331006815830988,4,5,-0.00038294592270408397,-45.95351072449008
ME3 BM1,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0012868424648484309,5,5,-0.0007879397662525949,-94.55277195031138
ME1 BM3,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0012666719588096927,6,4,-0.001027012078189872,-123.24144938278464
ME2 BM3,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0012662753225822325,7,4,0.0035881751715023517,430.5810205802822
ME4 BM4,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.001253322424025484,8,4,0.009754378290517484,1170.525394862098
BIG HiBM,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0012523304015135334,9,4,0.006002797495242718,720.3356994291262
ME4 BM2,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0012510775158035264,10,4,0.0004041562176873923,48.49874612248707
ME3 BM4,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0012467640233487212,11,3,0.00040642991825164555,48.771590190197465
SMALL HiBM,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0012447463927139088,12,3,-0.008037008077504681,-964.4409693005617
ME4 BM1,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0012246171749443052,13,3,0.004881470607654395,585.7764729185275
BIG LoBM,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0012243008579949691,14,3,0.0001894137573481096,22.729650881773154
ME4 BM5,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0012099761826493435,15,3,0.006572652820889595,788.7183385067515
ME2 BM4,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0012076193679789633,16,2,0.003409273652667242,409.112838320069
SMALL LoBM,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0011970116055486325,17,2,-0.008347721631835258,-1001.726595820231
ME2 BM5,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0011763152046473891,18,2,0.0026781368876957674,321.3764265234921
ME2 BM2,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0011714414072019445,19,2,0.0008392483505161794,100.70980206194152
ME5 BM3,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0011690116451763665,20,2,-0.0019536629733379377,-234.4395568005525
ME1 BM2,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0011630888397438327,21,1,-0.042682403263970374,-5121.888391676444
ME4 BM3,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.001160756553870653,22,1,-0.0040237442854336525,-482.8493142520383
ME5 BM4,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0011314073035965076,23,1,-0.0020618624575196066,-247.4234949023528
ME3 BM5,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0010918667830253485,24,1,0.004918334254837431,590.2001105804917
ME2 BM1,1938-06-30 23:59:59.999999999,1938-07-31 23:59:59.999999999,1939-06-30 23:59:59.999999999,12,0.0010530937169714902,25,1,-0.00428776638551344,-514.5319662616129
ME3 BM3,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435682478696,1,5,0.008065762489868572,967.8914987842286
ME3 BM2,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435511377887,2,5,0.004804217375816751,576.5060850980101
ME5 BM2,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.001037043531826993,3,5,0.0002719111531700108,32.62933838040129
ME1 BM3,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435301003407,4,5,0.0008342044563000665,100.10453475600798
ME4 BM4,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435258662482,5,5,0.0023957604153810844,287.4912498457301
ME1 BM4,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.001037043524556634,6,4,-0.015795535022678685,-1895.4642027214422
ME2 BM4,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435243256602,7,4,0.0004587066853725732,55.044802244708784
ME3 BM1,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435224269592,8,4,0.0042808543367722435,513.7025204126693
ME4 BM2,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435196564642,9,4,-0.005078602899529458,-609.4323479435349
ME2 BM3,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.001037043519558956,10,4,-0.009512063377240138,-1141.4476052688167
BIG HiBM,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.001037043518801371,11,3,0.022417232448769243,2690.067893852309
ME4 BM1,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435161425754,12,3,-0.001523441924749152,-182.81303096989825
ME3 BM4,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.001037043514377734,13,3,-0.0076116205806040565,-913.3944696724867
ME4 BM5,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435129576476,14,3,-0.00992298190789459,-1190.7578289473508
BIG LoBM,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435119270718,15,3,-0.0007589056420041654,-91.06867704049985
SMALL LoBM,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435109721974,16,2,0.05406957255023536,6488.348706028243
ME2 BM2,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435101222876,17,2,0.005672106817525814,680.6528181030977
ME5 BM3,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435052165993,18,2,0.004466830714131616,536.0196856957938
ME3 BM5,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435029522158,19,2,0.02080717637461744,2496.8611649540926
ME5 BM4,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370435006022782,20,2,0.0017438458180837953,209.26149817005543
SMALL HiBM,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370434997044986,21,1,0.015561089386080163,1867.3307263296197
ME2 BM5,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370434992846712,22,1,-0.006231307493481761,-747.7568992178113
ME4 BM3,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370434974206022,23,1,-0.01010912939117637,-1213.0955269411645
ME1 BM2,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.0010370434940846459,24,1,-0.038706485825913205,-4644.778299109585
ME2 BM1,1939-06-30 23:59:59.999999999,1939-07-31 23:59:59.999999999,1940-06-30 23:59:59.999999999,12,0.001037043489323456,25,1,-0.002889540083263002,-346.7448099915602
ME3 BM3,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012372691154920832,1,5,0.00606241477007395,727.489772408874
ME3 BM2,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.001235229312995756,2,5,0.006478363115857244,777.4035739028692
ME2 BM4,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012344240369148555,3,5,0.00343795970266735,412.555164320082
ME4 BM1,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012342275623681805,4,5,-0.00012357579114535255,-14.829094937442305
ME3 BM1,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.001234205781697003,5,5,-0.0023579472120584186,-282.9536654470102
ME1 BM3,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012341555642679514,6,4,-0.0034865618704122583,-418.387424449471
ME4 BM4,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012340186944663101,7,4,0.0015291470436350444,183.49764523620533
ME4 BM2,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.001233935522640863,8,4,0.0026420663095330214,317.0479571439626
ME5 BM2,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012337786050123944,9,4,-0.0016573759115653052,-198.88510938783662
BIG HiBM,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012337560629546462,10,4,-0.004488310310454707,-538.5972372545649
ME1 BM4,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012337380828225254,11,3,-0.0030455746213938345,-365.46895456726014
SMALL LoBM,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012333715785540884,12,3,-0.03319868863634257,-3983.842636361109
SMALL HiBM,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012333488713248259,13,3,-0.006081905904309188,-729.8287085171025
ME4 BM5,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012332887152754573,14,3,-0.002684694552911612,-322.1633463493934
ME2 BM2,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.001233210426091062,15,3,0.0006714573429565706,80.57488115478847
ME2 BM3,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.001233151121918439,16,2,0.0026887258998830976,322.6471079859717
ME3 BM4,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.001233143241613721,17,2,0.0030146131215261925,361.75357458314306
ME5 BM3,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012328984660760322,18,2,0.0011139320481717127,133.6718457806055
BIG LoBM,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012328573975884357,19,2,-0.0007348481664019817,-88.18177996823779
ME2 BM5,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012326469081968868,20,2,-0.0008627247976142673,-103.52697571371208
ME3 BM5,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012325189135518112,21,1,-0.0031143447901871685,-373.72137482246023
ME4 BM3,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012323691034718618,22,1,0.001022961502793045,122.7553803351654
ME5 BM4,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012323584628960616,23,1,0.0009546430438408174,114.55716526089809
ME2 BM1,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012318636227425415,24,1,0.0048105641511748945,577.2676981409872
ME1 BM2,1940-06-30 23:59:59.999999999,1940-07-31 23:59:59.999999999,1941-06-30 23:59:59.999999999,12,0.0012318181436309229,25,1,-0.027466229237397013,-3295.9475084876417
ME3 BM3,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0026552374339932493,1,5,-0.0011714008498101278,-140.56810197721532
ME3 BM2,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0019010551749792364,2,5,0.0020034100611250804,240.40920733500965
ME2 BM4,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0016917231806276838,3,5,0.004892610838315034,587.1133005978041
ME4 BM4,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0013896510290746637,4,5,0.004818960821573789,578.2752985888546
ME4 BM1,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0013366913428428985,5,5,0.0024720678591079507,296.64814309295406
ME4 BM2,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0013007117715413414,6,4,0.0004906708119386674,58.880497432640084
BIG HiBM,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0012694598408201571,7,4,0.0018447588833219893,221.3710659986387
ME1 BM3,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0012011694701204705,8,4,-0.0021654225734995592,-259.8507088199471
ME3 BM1,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0011895804455572107,9,4,-0.002677008754756504,-321.2410505707805
ME5 BM2,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.001182017688771301,10,4,-0.00498812559479173,-598.5750713750076
ME1 BM4,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0011435206877411196,11,3,0.0010414320224231622,124.97184269077945
ME3 BM4,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0010664541002554223,12,3,0.0018347138383761142,220.1656606051337
SMALL LoBM,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.001039170715995802,13,3,-0.019652153888183567,-2358.258466582028
ME2 BM2,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0010177262471770714,14,3,0.005947428261795416,713.69139141545
ME2 BM3,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0009550123301739852,15,3,-0.007839240408804385,-940.7088490565263
SMALL HiBM,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.000945615068514742,16,2,0.001459194944014524,175.10339328174285
ME4 BM5,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0008781135675947118,17,2,0.011984085314035373,1438.0902376842448
ME4 BM3,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.000866432795423822,18,2,0.001524902501097788,182.98830013173455
ME5 BM3,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0008591768883535137,19,2,-0.0008306725037905358,-99.6807004548643
ME2 BM5,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0007109978276879467,20,2,-0.006128369783115459,-735.404373973855
ME3 BM5,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0006870042089878878,21,1,-0.0036382018046063475,-436.5842165527617
BIG LoBM,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0006791727206291797,22,1,0.003965652960028872,475.87835520346454
ME2 BM1,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0006639008687280055,23,1,-0.0013888098317987648,-166.65717981585178
ME5 BM4,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0006483271601804828,24,1,0.0008065477893483261,96.78573472179913
ME1 BM2,1941-06-30 23:59:59.999999999,1941-07-31 23:59:59.999999999,1942-06-30 23:59:59.999999999,12,0.0002721033942616663,25,1,-0.005313217563499436,-637.5861076199322
ME3 BM3,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286475821038747,1,5,-0.0067783558559932336,-813.402702719188
ME3 BM2,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286475186353324,2,5,-0.01197643973167814,-1437.1727678013767
ME2 BM4,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286475015866644,3,5,-0.00944843459813397,-1133.8121517760762
ME5 BM3,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474976707343,4,5,0.000558915724290608,67.06988691487295
ME3 BM4,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474976022077,5,5,-0.006052656337314323,-726.3187604777188
ME1 BM4,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.001228647493988197,6,4,-0.006894330987993959,-827.3197185592751
ME4 BM1,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474930281368,7,4,0.002805544677018048,336.6653612421658
ME4 BM4,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474928608496,8,4,-0.004806567340144297,-576.7880808173156
SMALL HiBM,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474870074828,9,4,0.005309346298519817,637.121555822378
BIG HiBM,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474842525081,10,4,-0.014497877155326822,-1739.7452586392187
ME3 BM1,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.001228647480149005,11,3,-0.012583376046101767,-1510.0051255322119
ME2 BM2,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.001228647478719967,12,3,-0.011114299330683962,-1333.7159196820755
ME4 BM2,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474753840746,13,3,-0.0060761009497102315,-729.1321139652277
SMALL LoBM,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474752268145,14,3,-0.017910890811984027,-2149.306897438083
ME1 BM3,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474681642203,15,3,-0.016580887464614055,-1989.7064957536863
ME4 BM3,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474626388697,16,2,-0.01210764187092376,-1452.9170245108514
ME4 BM5,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474626273885,17,2,-0.006427813454578824,-771.337614549459
ME2 BM3,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474601546186,18,2,-0.01350934377030079,-1621.121252436095
ME3 BM5,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.001228647454446854,19,2,0.0011383913943406189,136.60696732087425
ME2 BM1,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.001228647453391257,20,2,0.009946504767616172,1193.5805721139407
ME2 BM5,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474521228873,21,1,0.007924756592706153,950.9707911247384
ME5 BM4,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474457892957,22,1,-0.011428285338769462,-1371.3942406523356
ME5 BM2,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474449768959,23,1,0.0014478070091615274,173.7368410993833
ME1 BM2,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474350341867,24,1,-0.020611366628152876,-2473.363995378345
BIG LoBM,1942-06-30 23:59:59.999999999,1942-07-31 23:59:59.999999999,1943-06-30 23:59:59.999999999,12,0.0012286474231635812,25,1,-0.0018084168093596192,-217.0100171231543
ME3 BM3,1943-06-30 23:59:59.999999999,1943-07-31 23:59:59.999999999,1944-06-30 23:59:59.999999999,12,0.00028262353874723863,1,5,-0.0007984271479909913,-95.81125775891896
ME2 BM2,1943-06-30 23:59:59.999999999,1943-07-31 23:59:59.999999999,1944-06-30 23:59:59.999999999,12,0.0002826235269522117,2,5,0.00033667814297812037,40.40137715737444
ME5 BM3,1943-06-30 23:59:59.999999999,1943-07-31 23:59:59.999999999,1944-06-30 23:59:59.999999999,12,0.000282623521795468,3,5,0.0007189277216384388,86.27132659661265
ME2 BM4,1943-06-30 23:59:59.999999999,1943-07-31 23:59:59.999999999,1944-06-30 23:59:59.999999999,12,0.0002826235085554871,4,5,-0.0006986938639142268,-83.84326366970723
ME1 BM4,1943-06-30 23:59:59.999999999,1943-07-31 23:59:59.999999999,1944-06-30 23:59:59.999999999,12,0.00028262350761025366,5,5,0.004440662341502941,532.8794809803529
BIG LoBM,1943-06-30 23:59:59.999999999,1943-07-31 23:59:59.999999999,1944-06-30 23:59:59.999999999,12,0.00028262350556657723,6,4,-0.0008378675863363047,-100.54411036035657
ME3 BM2,1943-06-30 23:59:59.999999999,1943-07-31 23:59:59.999999999,1944-06-30 23:59:59.999999999,12,0.00028262350545180917,7,4,0.0013165270695161772,157.98324834194125
